word_id	newgsl_line	newgsl_word	newgsl_pos	enwk_pos	sseq	en_hw	enwk_page	enwk_def	pos_diff	pos_comment	en_hw_diff	newgsl_file_rank	newgsl_freq_rank
NBG_sad_adj	sad (adj, 2124)	sad	adj	Adjective	1	sad	sad					1898	2124
NBG_safe_adj	safe (adj, 1109)	safe	adj	Adjective	1	safe	safe					1899	1109
NBG_safety_n	safety (n, 1089)	safety	n	Noun	1	safety	safety					1900	1089
NBG_sale_n	sale (n, 827)	sale	n	Noun	1	sale	sale					1901	827
NBG_same_adj	SAME (adj, 120)	same	adj	Adjective	1	same	same					1902	120
NBG_sample_n	sample (n, 1701)	sample	n	Noun	1	sample	sample					1903	1701
NBG_sand_n	sand (n, 2268)	sand	n	Noun	1	sand	sand/translations					1904	2268
NBG_satisfaction_n	satisfaction (n, 2254)	satisfaction	n	Noun	1	satisfaction	satisfaction					1905	2254
NBG_satisfy_v	satisfy (v, 1978)	satisfy	v	Verb	1	satisfy	satisfy					1906	1978
NBG_Saturday_n	Saturday (n, 1132)	Saturday	n	Noun	1	Saturday	Saturday					1907	1132
NBG_save_v	save (v, 703)	save	v	Verb	1	save	save					1908	703
NBG_saving_n	saving (n, 1752)	saving	n	Noun	1	saving	saving					1909	1752
NBG_say_v	SAY (v, 32)	say	v	Verb	1	say	say					1910	32
NBG_scale_n	scale (n, 877)	scale	n	Noun	1	scale	scale					1911	877
NBG_scenario_n	scenario (n, 2085)	scenario	n	Noun	1	scenario	scenario					1912	2085
NBG_scene_n	scene (n, 965)	scene	n	Noun	1	scene	scene					1913	965
NBG_scheme_n	scheme (n, 754)	scheme	n	Noun	1	scheme	scheme					1914	754
NBG_school_n	SCHOOL (n, 232)	school	n	Noun	1	school	school					1915	232
NBG_science_n	science (n, 1048)	science	n	Noun	1	science	science					1916	1048
NBG_scientific_adj	scientific (adj, 1916)	scientific	adj	Adjective	1	scientific	scientific					1917	1916
NBG_scientist_n	scientist (n, 2112)	scientist	n	Noun	1	scientist	scientist					1918	2112
NBG_score_n	score (n, 1198)	score	n	Noun	1	score	score					1919	1198
NBG_score_v	score (v, 2370)	score	v	Verb	1	score	score					1920	2370
NBG_screen_n	screen (n, 1956)	screen	n	Noun	1	screen	screen					1921	1956
NBG_sea_n	sea (n, 966)	sea	n	Noun	1	sea	sea					1922	966
NBG_search_n	search (n, 1477)	search	n	Noun	1	search	search					1923	1477
NBG_search_v	search (v, 1694)	search	v	Verb	1	search	search					1924	1694
NBG_season_n	season (n, 1106)	season	n	Noun	1	season	season					1925	1106
NBG_seat_n	seat (n, 992)	seat	n	Noun	1	seat	seat					1926	992
NBG_second_n	second (n, 1343)	second	n	Noun	1	second	second					1927	1343
NBG_second_x	SECOND (x, 308)	second	x	Adjective	1	second	second		Y			1928	308
NBG_secondary_adj	secondary (adj, 2248)	secondary	adj	Adjective	1	secondary	secondary					1929	2248
NBG_secret_adj	secret (adj, 2213)	secret	adj	Adjective	1	secret	secret					1930	2213
NBG_secret_n	secret (n, 2143)	secret	n	Noun	1	secret	secret					1931	2143
NBG_section_n	section (n, 557)	section	n	Noun	1	section	section					1932	557
NBG_sector_n	sector (n, 1123)	sector	n	Noun	1	sector	sector					1933	1123
NBG_secure_adj	secure (adj, 2258)	secure	adj	Adjective	1	secure	secure					1934	2258
NBG_secure_v	secure (v, 1542)	secure	v	Verb	1	secure	secure					1935	1542
NBG_security_n	security (n, 759)	security	n	Noun	1	security	security					1936	759
NBG_see_v	SEE (v, 57)	see	v	Verb	1	see	see					1937	57
NBG_seek_v	seek (v, 522)	seek	v	Verb	1	seek	seek					1938	522
NBG_seem_v	SEEM (v, 130)	seem	v	Verb	1	seem	seem					1939	130
NBG_select_v	select (v, 1559)	select	v	Verb	1	select	select					1940	1559
NBG_selection_n	selection (n, 1450)	selection	n	Noun	1	selection	selection					1941	1450
NBG_sell_v	sell (v, 576)	sell	v	Verb	1	sell	sell					1942	576
NBG_send_v	SEND (v, 354)	send	v	Verb	1	send	send					1943	354
NBG_senior_adj	senior (adj, 1399)	senior	adj	Adjective	1	senior	senior					1944	1399
NBG_sense_n	SENSE (n, 365)	sense	n	Noun	1	sense	sense					1945	365
NBG_sensitive_adj	sensitive (adj, 2350)	sensitive	adj	Adjective	1	sensitive	sensitive					1946	2350
NBG_sentence_n	sentence (n, 1497)	sentence	n	Noun	1	sentence	sentence					1947	1497
NBG_separate_adj	separate (adj, 1304)	separate	adj	Adjective	1	separate	separate					1948	1304
NBG_separate_v	separate (v, 1882)	separate	v	Verb	1	separate	separate					1949	1882
NBG_September_n	September (n, 1065)	September	n	Proper noun	1	September	September					1950	1065
NBG_series_n	series (n, 643)	series	n	Noun	1	series	series					1951	643
NBG_serious_adj	serious (adj, 744)	serious	adj	Adjective	1	serious	serious					1952	744
NBG_seriously_adv	seriously (adv, 1435)	seriously	adv	Adverb	1	seriously	seriously					1953	1435
NBG_serve_v	serve (v, 512)	serve	v	Verb	1	serve	serve					1954	512
NBG_service_n	SERVICE (n, 209)	service	n	Noun	1	service	service					1955	209
NBG_session_n	session (n, 1352)	session	n	Noun	1	session	session					1956	1352
NBG_set_n	set (n, 653)	set	n	Noun	1	set	set/translations					1957	653
NBG_set_v	SET (v, 193)	set	v	Verb	1	set	set/translations					1958	193
NBG_setting_n	setting (n, 1953)	setting	n	Noun	1	setting	setting					1959	1953
NBG_settle_v	settle (v, 1218)	settle	v	Verb	1	settle	settle					1960	1218
NBG_seven_x	seven (x, 801)	seven	x	Numeral	1	seven	seven/translations					1961	801
NBG_several_x	SEVERAL (x, 356)	several	x	Determiner	1	several	several					1962	356
NBG_severe_adj	severe (adj, 1805)	severe	adj	Adjective	1	severe	severe					1963	1805
NBG_sex_n	sex (n, 1422)	sex	n	Noun	1	sex	sex/translations					1964	1422
NBG_sexual_adj	sexual (adj, 2050)	sexual	adj	Adjective	1	sexual	sexual					1965	2050
NBG_shade_n	shade (n, 2402)	shade	n	Noun	1	shade	shade					1966	2402
NBG_shake_v	shake (v, 1208)	shake	v	Verb	1	shake	shake					1967	1208
NBG_shall_mod	shall (mod, 656)	shall	mod	Verb	1	shall	shall					1968	656
NBG_shape_n	shape (n, 1049)	shape	n	Noun	1	shape	shape					1969	1049
NBG_shape_v	shape (v, 2121)	shape	v	Verb	1	shape	shape					1970	2121
NBG_share_n	share (n, 875)	share	n	Noun	1	share	share					1971	875
NBG_share_v	share (v, 668)	share	v	Verb	1	share	share					1972	668
NBG_sharp_adj	sharp (adj, 1880)	sharp	adj	Adjective	1	sharp	sharp					1973	1880
NBG_she_pron	SHE (pron, 44)	she	pron	Pronoun	1	she	she					1974	44
NBG_sheet_n	sheet (n, 1611)	sheet	n	Noun	1	sheet	sheet					1975	1611
NBG_shift_n	shift (n, 1856)	shift	n	Noun	1	shift	shift					1976	1856
NBG_shift_v	shift (v, 2178)	shift	v	Verb	1	shift	shift					1977	2178
NBG_ship_n	ship (n, 1472)	ship	n	Noun	1	ship	ship					1978	1472
NBG_shirt_n	shirt (n, 2237)	shirt	n	Noun	1	shirt	shirt					1979	2237
NBG_shock_n	shock (n, 1934)	shock	n	Noun	1	shock	shock					1980	1934
NBG_shoe_n	shoe (n, 1758)	shoe	n	Noun	1	shoe	shoe					1981	1758
NBG_shoot_v	shoot (v, 1346)	shoot	v	Verb	1	shoot	shoot					1982	1346
NBG_shop_n	shop (n, 675)	shop	n	Noun	1	shop	shop					1983	675
NBG_shopping_n	shopping (n, 1833)	shopping	n	Noun	1	shopping	shopping					1984	1833
NBG_short_adj	SHORT (adj, 394)	short	adj	Adjective	1	short	short					1985	394
NBG_shortly_adv	shortly (adv, 2081)	shortly	adv	Adverb	1	shortly	shortly					1986	2081
NBG_shot_n	shot (n, 1563)	shot	n	Noun	1	shot	shot					1987	1563
NBG_should_mod	SHOULD (mod, 88)	should	mod	Verb	1	should	should					1988	88
NBG_shoulder_n	shoulder (n, 1192)	shoulder	n	Noun	1	shoulder	shoulder/translations					1989	1192
NBG_show_n	show (n, 595)	show	n	Noun	1	show	show					1990	595
NBG_show_v	SHOW (v, 126)	show	v	Verb	1	show	show					1991	126
NBG_shut_v	shut (v, 2077)	shut	v	Verb	1	shut	shut					1992	2077
NBG_sick_adj	sick (adj, 1928)	sick	adj	Adjective	1	sick	sick					1993	1928
NBG_side_n	SIDE (n, 219)	side	n	Noun	1	side	side					1994	219
NBG_sight_n	sight (n, 1205)	sight	n	Noun	1	sight	sight					1995	1205
NBG_sign_n	sign (n, 813)	sign	n	Noun	1	sign	sign					1996	813
NBG_sign_v	sign (v, 1058)	sign	v	Verb	1	sign	sign					1997	1058
NBG_significant_adj	significant (adj, 711)	significant	adj	Adjective	1	significant	significant					1998	711
NBG_significantly_adv	significantly (adv, 1363)	significantly	adv	Adverb	1	significantly	significantly					1999	1363
NBG_silver_n	silver (n, 2287)	silver	n	Noun	1	silver	silver/translations					2000	2287
NBG_similar_adj	similar (adj, 531)	similar	adj	Adjective	1	similar	similar					2001	531
NBG_similarly_adv	similarly (adv, 2123)	similarly	adv	Adverb	1	similarly	similarly					2002	2123
NBG_simple_adj	simple (adj, 527)	simple	adj	Adjective	1	simple	simple					2003	527
NBG_simply_adv	SIMPLY (adv, 431)	simply	adv	Adverb	1	simply	simply					2004	431
NBG_since_con	SINCE (con, 168)	since	con	Preposition	1	since	since					2005	168
NBG_since_con_2	SINCE (con, 168)	since	con	Conjunction	2	since	since					2005	168
NBG_sing_v	sing (v, 1719)	sing	v	Verb	1	sing	sing					2006	1719
NBG_single_adj	SINGLE (adj, 428)	single	adj	Adjective	1	single	single					2007	428
NBG_sister_n	sister (n, 1241)	sister	n	Noun	1	sister	sister/translations					2008	1241
NBG_sit_v	SIT (v, 322)	sit	v	Verb	1	sit	sit					2009	322
NBG_site_n	site (n, 797)	site	n	Noun	1	site	site					2010	797
NBG_situation_n	SITUATION (n, 450)	situation	n	Noun	1	situation	situation					2011	450
NBG_six_x	SIX (x, 385)	six	x	Numeral	1	six	six					2012	385
NBG_size_n	size (n, 588)	size	n	Noun	1	size	size					2013	588
NBG_skill_n	skill (n, 805)	skill	n	Noun	1	skill	skill					2014	805
NBG_skin_n	skin (n, 1314)	skin	n	Noun	1	skin	skin					2015	1314
NBG_sky_n	sky (n, 1718)	sky	n	Noun	1	sky	sky/translations					2016	1718
NBG_sleep_n	sleep (n, 2305)	sleep	n	Noun	1	sleep	sleep					2017	2305
NBG_sleep_v	sleep (v, 1507)	sleep	v	Verb	1	sleep	sleep					2018	1507
NBG_slight_adj	slight (adj, 2185)	slight	adj	Adjective	1	slight	slight					2019	2185
NBG_slightly_adv	slightly (adv, 881)	slightly	adv	Adverb	1	slightly	slightly					2020	881
NBG_slip_v	slip (v, 1725)	slip	v	Verb	1	slip	slip					2021	1725
NBG_slow_adj	slow (adj, 1548)	slow	adj	Adjective	1	slow	slow					2022	1548
NBG_slow_v	slow (v, 2343)	slow	v	Verb	1	slow	slow					2023	2343
NBG_slowly_adv	slowly (adv, 1235)	slowly	adv	Adverb	1	slowly	slowly					2024	1235
NBG_small_adj	SMALL (adj, 166)	small	adj	Adjective	1	small	small					2025	166
NBG_smile_n	smile (n, 1562)	smile	n	Noun	1	smile	smile					2026	1562
NBG_smile_v	smile (v, 1286)	smile	v	Verb	1	smile	smile					2027	1286
NBG_smoking_n	smoking (n, 2199)	smoking	n	Noun	1	smoking	smoking					2028	2199
NBG_smooth_adj	smooth (adj, 2288)	smooth	adj	Adjective	1	smooth	smooth					2029	2288
NBG_so_adv	SO (adv, 43)	so	adv	Adverb	1	so	so/translations					2030	43
NBG_so_con	SO (con, 293)	so	con	Conjunction	1	so	so/translations					2031	293
NBG_social_adj	SOCIAL (adj, 383)	social	adj	Adjective	1	social	social					2032	383
NBG_society_n	society (n, 543)	society	n	Noun	1	society	society					2033	543
NBG_soft_adj	soft (adj, 1473)	soft	adj	Adjective	1	soft	soft					2034	1473
NBG_soil_n	soil (n, 2159)	soil	n	Noun	1	soil	soil					2035	2159
NBG_soldier_n	soldier (n, 1702)	soldier	n	Noun	1	soldier	soldier					2036	1702
NBG_solid_adj	solid (adj, 1823)	solid	adj	Adjective	1	solid	solid					2037	1823
NBG_solution_n	solution (n, 879)	solution	n	Noun	1	solution	solution					2038	879
NBG_solve_v	solve (v, 1723)	solve	v	Verb	1	solve	solve					2039	1723
NBG_some_x	SOME (x, 48)	some	x	Determiner	1	some	some					2040	48
NBG_somebody_pron	somebody (pron, 2184)	somebody	pron	Pronoun	1	somebody	somebody					2041	2184
NBG_somehow_adv	somehow (adv, 1681)	somehow	adv	Adverb	1	somehow	somehow					2042	1681
NBG_someone_pron	SOMEONE (pron, 422)	someone	pron	Pronoun	1	someone	someone					2043	422
NBG_something_pron	SOMETHING (pron, 164)	something	pron	Pronoun	1	something	something					2044	164
NBG_sometimes_adv	SOMETIMES (adv, 427)	sometimes	adv	Adverb	1	sometimes	sometimes					2045	427
NBG_somewhat_adv	somewhat (adv, 1669)	somewhat	adv	Adverb	1	somewhat	somewhat					2046	1669
NBG_somewhere_adv	somewhere (adv, 1482)	somewhere	adv	Adverb	1	somewhere	somewhere					2047	1482
NBG_son_n	son (n, 620)	son	n	Noun	1	son	son/translations					2048	620
NBG_song_n	song (n, 1170)	song	n	Noun	1	song	song					2049	1170
NBG_soon_adv	SOON (adv, 445)	soon	adv	Adverb	1	soon	soon					2050	445
NBG_sophisticated_adj	sophisticated (adj, 2477)	sophisticated	adj	Adjective	1	sophisticated	sophisticated					2051	2477
NBG_sorry_adj	sorry (adj, 1788)	sorry	adj	Adjective	1	sorry	sorry					2052	1788
NBG_sort (of)_n	sort (of) (n, 510)	sort (of)	n	Noun	1	sort	sort				Y	2053	510
NBG_soul_n	soul (n, 1974)	soul	n	Noun	1	soul	soul					2054	1974
NBG_sound_n	sound (n, 870)	sound	n	Noun	1	sound	sound					2055	870
NBG_sound_v	sound (v, 988)	sound	v	Verb	1	sound	sound					2056	988
NBG_source_n	source (n, 572)	source	n	Noun	1	source	source					2057	572
NBG_south_n	South (n, 833)	south	n	Noun	1	south	south					2058	833
NBG_space_n	space (n, 584)	space	n	Noun	1	space	space					2059	584
NBG_speak_v	SPEAK (v, 330)	speak	v	Verb	1	speak	speak					2060	330
NBG_special_adj	SPECIAL (adj, 377)	special	adj	Adjective	1	special	special					2061	377
NBG_specialist_n	specialist (n, 1840)	specialist	n	Noun	1	specialist	specialist					2062	1840
NBG_species_n	species (n, 2482)	species	n	Noun	1	species	species					2063	2482
NBG_specific_adj	specific (adj, 847)	specific	adj	Adjective	1	specific	specific					2064	847
NBG_specifically_adv	specifically (adv, 1451)	specifically	adv	Adverb	1	specifically	specifically					2065	1451
NBG_speech_n	speech (n, 1456)	speech	n	Noun	1	speech	speech					2066	1456
NBG_speed_n	speed (n, 1040)	speed	n	Noun	1	speed	speed					2067	1040
NBG_spend_v	SPEND (v, 347)	spend	v	Verb	1	spend	spend					2068	347
NBG_spending_n	spending (n, 2070)	spending	n	Noun	1	spending		_NOSENSE				2069	2070
NBG_spirit_n	spirit (n, 1225)	spirit	n	Noun	1	spirit	spirit					2070	1225
NBG_sport_n	sport (n, 1400)	sport	n	Noun	1	sport	sport					2071	1400
NBG_spot_n	spot (n, 1493)	spot	n	Noun	1	spot	spot					2072	1493
NBG_spread_v	spread (v, 1372)	spread	v	Verb	1	spread	spread					2073	1372
NBG_spring_n	spring (n, 1427)	spring	n	Noun	1	spring	spring					2074	1427
NBG_square_adj	square (adj, 2396)	square	adj	Adjective	1	square	square					2075	2396
NBG_stability_n	stability (n, 2290)	stability	n	Noun	1	stability	stability					2076	2290
NBG_staff_n	staff (n, 600)	staff	n	Noun	1	staff	staff					2077	600
NBG_stage_n	stage (n, 582)	stage	n	Noun	1	stage	stage					2078	582
NBG_stand_n	stand (n, 2202)	stand	n	Noun	1	stand	stand					2079	2202
NBG_stand_v	STAND (v, 247)	stand	v	Verb	1	stand	stand					2080	247
NBG_standard_adj	standard (adj, 1409)	standard	adj	Adjective	1	standard	standard					2081	1409
NBG_standard_n	standard (n, 753)	standard	n	Noun	1	standard	standard					2082	753
NBG_standing_n	standing (n, 2161)	standing	n	Noun	1	standing	standing					2083	2161
NBG_star_n	star (n, 1144)	star	n	Noun	1	star	star/translations					2084	1144
NBG_start_n	start (n, 864)	start	n	Noun	1	start	start					2085	864
NBG_start_v	START (v, 186)	start	v	Verb	1	start	start					2086	186
NBG_state_n	STATE (n, 294)	state	n	Noun	1	state	state					2087	294
NBG_state_v	state (v, 960)	state	v	Verb	1	state	state					2088	960
NBG_statement_n	statement (n, 831)	statement	n	Noun	1	statement	statement					2089	831
NBG_station_n	station (n, 905)	station	n	Noun	1	station	station					2090	905
NBG_statistic_n	statistic (n, 2224)	statistic	n	Noun	1	statistic	statistic					2091	2224
NBG_status_n	status (n, 1147)	status	n	Noun	1	status	status					2092	1147
NBG_stay_v	STAY (v, 442)	stay	v	Verb	1	stay	stay					2093	442
NBG_steal_v	steal (v, 2020)	steal	v	Verb	1	steal	steal					2094	2020
NBG_steel_n	steel (n, 2242)	steel	n	Noun	1	steel	steel					2095	2242
NBG_step_n	STEP (n, 485)	step	n	Noun	1	step	step					2096	485
NBG_step_v	step (v, 1498)	step	v	Verb	1	step	step					2097	1498
NBG_stick_v	stick (v, 1210)	stick	v	Verb	1	stick	stick					2098	1210
NBG_still_adv	STILL (adv, 109)	still	adv	Adverb	1	still	still					2099	109
NBG_stimulate_v	stimulate (v, 2491)	stimulate	v	Verb	1	stimulate	stimulate					2100	2491
NBG_stock_n	stock (n, 1162)	stock	n	Noun	1	stock	stock					2101	1162
NBG_stomach_n	stomach (n, 2476)	stomach	n	Noun	1	stomach	stomach					2102	2476
NBG_stone_n	stone (n, 984)	stone	n	Noun	1	stone	stone					2103	984
NBG_stop_n	stop (n, 2105)	stop	n	Noun	1	stop	stop					2104	2105
NBG_stop_v	STOP (v, 362)	stop	v	Verb	1	stop	stop					2105	362
NBG_store_n	store (n, 1055)	store	n	Noun	1	store	store					2106	1055
NBG_store_v	store (v, 1938)	store	v	Verb	1	store	store					2107	1938
NBG_storey_n	storey (n, 1137)	storey	n	Noun	1	storey	storey					2108	1137
NBG_storm_n	storm (n, 2414)	storm	n	Noun	1	storm	storm					2109	2414
NBG_story_n	STORY (n, 499)	story	n	Noun	1	story	story					2110	499
NBG_straight_adj	straight (adj, 2166)	straight	adj	Adjective	1	straight	straight					2111	2166
NBG_straight_adv	straight (adv, 1501)	straight	adv	Adverb	1	straight	straight					2112	1501
NBG_strange_adj	strange (adj, 1361)	strange	adj	Adjective	1	strange	strange					2113	1361
NBG_strategy_n	strategy (n, 757)	strategy	n	Noun	1	strategy	strategy					2114	757
NBG_stream_n	stream (n, 2187)	stream	n	Noun	1	stream	stream					2115	2187
NBG_street_n	street (n, 733)	street	n	Noun	1	street	street					2116	733
NBG_strength_n	strength (n, 990)	strength	n	Noun	1	strength	strength					2117	990
NBG_strengthen_v	strengthen (v, 2210)	strengthen	v	Verb	1	strengthen	strengthen					2118	2210
NBG_stress_n	stress (n, 1921)	stress	n	Noun	1	stress	stress					2119	1921
NBG_stress_v	stress (v, 2051)	stress	v	Verb	1	stress	stress					2120	2051
NBG_stretch_v	stretch (v, 1869)	stretch	v	Verb	1	stretch	stretch					2121	1869
NBG_strike_v	strike (v, 1077)	strike	v	Verb	1	strike	strike					2122	1077
NBG_string_n	string (n, 2363)	string	n	Noun	1	string	string					2123	2363
NBG_strong_adj	STRONG (adj, 454)	strong	adj	Adjective	1	strong	strong					2124	454
NBG_strongly_adv	strongly (adv, 1802)	strongly	adv	Adverb	1	strongly	strongly					2125	1802
NBG_structure_n	structure (n, 786)	structure	n	Noun	1	structure	structure					2126	786
NBG_struggle_n	struggle (n, 2079)	struggle	n	Noun	1	struggle	struggle					2127	2079
NBG_struggle_v	struggle (v, 1602)	struggle	v	Verb	1	struggle	struggle					2128	1602
NBG_student_n	STUDENT (n, 382)	student	n	Noun	1	student	student					2129	382
NBG_studio_n	studio (n, 2327)	studio	n	Noun	1	studio	studio					2130	2327
NBG_study_n	STUDY (n, 420)	study	n	Noun	1	study	study					2131	420
NBG_study_v	study (v, 924)	study	v	Verb	1	study	study					2132	924
NBG_stuff_n	stuff (n, 1462)	stuff	n	Noun	1	stuff	stuff					2133	1462
NBG_stupid_adj	stupid (adj, 2438)	stupid	adj	Adjective	1	stupid	stupid					2134	2438
NBG_style_n	style (n, 917)	style	n	Noun	1	style	style					2135	917
NBG_subject_n	SUBJECT (n, 441)	subject	n	Noun	1	subject	subject					2136	441
NBG_subject (to)_adj	subject (to) (adj, 1494)	subject (to)	adj	Adjective	1	subject	subject				Y	2137	1494
NBG_submit_v	submit (v, 1859)	submit	v	Verb	1	submit	submit					2138	1859
NBG_subsequent_adj	subsequent (adj, 2218)	subsequent	adj	Adjective	1	subsequent	subsequent					2139	2218
NBG_substance_n	substance (n, 2270)	substance	n	Noun	1	substance	substance					2140	2270
NBG_substantial_adj	substantial (adj, 1870)	substantial	adj	Adjective	1	substantial	substantial					2141	1870
NBG_succeed_v	succeed (v, 1598)	succeed	v	Verb	1	succeed	succeed					2142	1598
NBG_success_n	success (n, 610)	success	n	Noun	1	success	success					2143	610
NBG_successful_adj	successful (adj, 838)	successful	adj	Adjective	1	successful	successful					2144	838
NBG_successfully_adv	successfully (adv, 2083)	successfully	adv	Adverb	1	successfully	successfully					2145	2083
NBG_such_x	SUCH (x, 107)	such	x	Determiner	1	such	such					2146	107
NBG_sudden_adj	sudden (adj, 1964)	sudden	adj	Adjective	1	sudden	sudden					2147	1964
NBG_suddenly_adv	suddenly (adv, 889)	suddenly	adv	Adverb	1	suddenly	suddenly					2148	889
NBG_suffer_v	suffer (v, 900)	suffer	v	Verb	1	suffer	suffer					2149	900
NBG_sufficient_adj	sufficient (adj, 1584)	sufficient	adj	Adjective	1	sufficient	sufficient					2150	1584
NBG_sugar_n	sugar (n, 2279)	sugar	n	Noun	1	sugar	sugar/translations					2151	2279
NBG_suggest_v	SUGGEST (v, 297)	suggest	v	Verb	1	suggest	suggest					2152	297
NBG_suggestion_n	suggestion (n, 1447)	suggestion	n	Noun	1	suggestion	suggestion					2153	1447
NBG_suit_n	suit (n, 1960)	suit	n	Noun	1	suit	suit					2154	1960
NBG_suit_v	suit (v, 1829)	suit	v	Verb	1	suit	suit					2155	1829
NBG_suitable_adj	suitable (adj, 1414)	suitable	adj	Adjective	1	suitable	suitable					2156	1414
NBG_sum_n	sum (n, 2080)	sum	n	Noun	1	sum	sum					2157	2080
NBG_summer_n	summer (n, 777)	summer	n	Noun	1	summer	summer					2158	777
NBG_sun_n	sun (n, 1430)	sun	n	Noun	1	sun	sun/translations					2159	1430
NBG_Sunday_n	Sunday (n, 1088)	Sunday	n	Noun	1	Sunday	Sunday					2160	1088
NBG_supply_n	supply (n, 1251)	supply	n	Noun	1	supply	supply					2161	1251
NBG_supply_v	supply (v, 1325)	supply	v	Verb	1	supply	supply					2162	1325
NBG_support_n	SUPPORT (n, 419)	support	n	Noun	1	support	support					2163	419
NBG_support_v	SUPPORT (v, 397)	support	v	Verb	1	support	support					2164	397
NBG_supporter_n	supporter (n, 2449)	supporter	n	Noun	1	supporter	supporter					2165	2449
NBG_suppose_v	suppose (v, 749)	suppose	v	Verb	1	suppose	suppose					2166	749
NBG_sure_adj	SURE (adj, 459)	sure	adj	Adjective	1	sure	sure					2167	459
NBG_sure_adv	sure (adv, 1046)	sure	adv	Adverb	1	sure	sure	_NOSENSE				2168	1046
NBG_surely_adv	surely (adv, 1397)	surely	adv	Adverb	1	surely	surely					2169	1397
NBG_surface_n	surface (n, 928)	surface	n	Noun	1	surface	surface					2170	928
NBG_surgery_n	surgery (n, 2144)	surgery	n	Noun	1	surgery	surgery					2171	2144
NBG_surprise_n	surprise (n, 1523)	surprise	n	Noun	1	surprise	surprise					2172	1523
NBG_surprise_v	surprise (v, 1656)	surprise	v	Verb	1	surprise	surprise					2173	1656
NBG_surround_v	surround (v, 1432)	surround	v	Verb	1	surround	surround					2174	1432
NBG_survey_n	survey (n, 1437)	survey	n	Noun	1	survey	survey					2175	1437
NBG_survive_v	survive (v, 1173)	survive	v	Verb	1	survive	survive					2176	1173
NBG_suspect_v	suspect (v, 2110)	suspect	v	Verb	1	suspect	suspect					2177	2110
NBG_sustain_v	sustain (v, 2387)	sustain	v	Verb	1	sustain	sustain					2178	2387
NBG_sweet_adj	sweet (adj, 1954)	sweet	adj	Adjective	1	sweet	sweet/translations					2179	1954
NBG_switch_v	switch (v, 2049)	switch	v	Verb	1	switch	switch					2180	2049
NBG_symbol_n	symbol (n, 2410)	symbol	n	Noun	1	symbol	symbol					2181	2410
NBG_symptom_n	symptom (n, 1496)	symptom	n	Noun	1	symptom	symptom					2182	1496
NBG_system_n	SYSTEM (n, 206)	system	n	Noun	1	system	system					2183	206
NBG_table_n	TABLE (n, 400)	table	n	Noun	1	table	table					2184	400
NBG_tackle_v	tackle (v, 2354)	tackle	v	Verb	1	tackle	tackle					2185	2354
NBG_take_v	TAKE (v, 46)	take	v	Verb	1	take	take/translations					2186	46
NBG_tale_n	tale (n, 2462)	tale	n	Noun	1	tale	tale					2187	2462
NBG_talent_n	talent (n, 2301)	talent	n	Noun	1	talent	talent					2188	2301
NBG_talk_n	talk (n, 968)	talk	n	Noun	1	talk	talk					2189	968
NBG_talk_v	TALK (v, 348)	talk	v	Verb	1	talk	talk					2190	348
NBG_tall_adj	tall (adj, 1777)	tall	adj	Adjective	1	tall	tall					2191	1777
NBG_tank_n	tank (n, 2400)	tank	n	Noun	1	tank	tank					2192	2400
NBG_tap_v	tap (v, 2479)	tap	v	Verb	1	tap	tap | tap/translations					2193	2479
NBG_target_n	target (n, 1212)	target	n	Noun	1	target	target					2194	1212
NBG_task_n	task (n, 816)	task	n	Noun	1	task	task					2195	816
NBG_taste_n	taste (n, 1578)	taste	n	Noun	1	taste	taste					2196	1578
NBG_tax_n	tax (n, 1030)	tax	n	Noun	1	tax	tax					2197	1030
NBG_tea_n	tea (n, 1262)	tea	n	Noun	1	tea	tea/translations					2198	1262
NBG_teach_v	teach (v, 977)	teach	v	Verb	1	teach	teach					2199	977
NBG_teacher_n	teacher (n, 931)	teacher	n	Noun	1	teacher	teacher/translations					2200	931
NBG_teaching_n	teaching (n, 2006)	teaching	n	Noun	1	teaching	teaching					2201	2006
NBG_team_n	TEAM (n, 491)	team	n	Noun	1	team	team					2202	491
NBG_tear_v	tear (v, 2430)	tear	v	Verb	1	tear	tear					2203	2430
NBG_technique_n	technique (n, 946)	technique	n	Noun	1	technique	technique					2204	946
NBG_technology_n	technology (n, 664)	technology	n	Noun	1	technology	technology					2205	664
NBG_telephone_n	telephone (n, 1842)	telephone	n	Noun	1	telephone	telephone					2206	1842
NBG_television_n	television (n, 1196)	television	n	Noun	1	television	television					2207	1196
NBG_tell_v	TELL (v, 111)	tell	v	Verb	1	tell	tell					2208	111
NBG_temperature_n	temperature (n, 1539)	temperature	n	Noun	1	temperature	temperature					2209	1539
NBG_temporary_adj	temporary (adj, 2181)	temporary	adj	Adjective	1	temporary	temporary					2210	2181
NBG_ten_x	ten (x, 551)	ten	x	Numeral	1	ten	ten/translations					2211	551
NBG_tend_v	tend (v, 867)	tend	v	Verb	1	tend	tend					2212	867
NBG_tension_n	tension (n, 2064)	tension	n	Noun	1	tension	tension					2213	2064
NBG_term_n	TERM (n, 299)	term	n	Noun	1	term	term					2214	299
NBG_terrible_adj	terrible (adj, 2007)	terrible	adj	Adjective	1	terrible	terrible					2215	2007
NBG_test_n	test (n, 649)	test	n	Noun	1	test	test					2216	649
NBG_test_v	test (v, 1223)	test	v	Verb	1	test	test					2217	1223
